conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1786181233959125286,Fri May 03 07:03:50 +0000 2024,1,@mulanbilqis @jokowi dan @prabowo apa yg bisa anda berdua lakukan? BUMN itu milik negara. Menteri @erickthohir tidak becus memanage BUMN kalian diam saja. @DPR_RI seharusnya hal seperti ini yg jadi pemicu hak angket @FPKSDPRRI @FraksiPKB,1786290555686904193,,mulanbilqis,in,,0,0,1,https://twitter.com/agungtrainer/status/1786290555686904193,375877270,agungtrainer
1786154723026092535,Fri May 03 04:44:22 +0000 2024,1,@kompascom Ngimpi......! Kenapa @PDI_Perjuangan tidak melalui Hak Angket di @DPR_RI ..???? Drakor aja.. https://t.co/5L9tBINB6C,1786255457461653672,https://pbs.twimg.com/ext_tw_video_thumb/1786254972444868608/pu/img/RiGe_igWkGvG4FhD.jpg,kompascom,in,"Jakarta Utara, DKI Jakarta",0,0,0,https://twitter.com/RaharjoKoerdis1/status/1786255457461653672,1356909344831332353,RaharjoKoerdis1
1785916168391553456,Fri May 03 01:07:49 +0000 2024,1,@PngAdilnR4kyt Ngapain sj itu anggota DPR RI knp bisa loloskan usulan aturan itu halo PDI-P masih sibuk main drama pilpres y.. fokus sj diparlemen kawal hak angket ,1786200960475501007,,PngAdilnR4kyt,in, Indonesia,0,0,0,https://twitter.com/mulkiah/status/1786200960475501007,208985824,mulkiah
1785957631754186766,Fri May 03 00:10:38 +0000 2024,2,@yaniarsim @prabowo @aniesbaswedan Tanda2 sesungguhnya keuangan negara sdh kosong melompong krn digunakan untk hal2 yg tdk semestinya ..tetmasuk bansos untk pemenangan pemilu? shg sgl cara ditempuh ntk mengisi kekosongan itu..knp dpr diam saja..termasuk dlm hal hak angket ini kan menyangkut kelangsungan bernegara?,1786186569835229507,,yaniarsim,in,,0,0,0,https://twitter.com/EB97280734/status/1786186569835229507,1327479850857205761,EB97280734
1785896024097378364,Thu May 02 21:52:39 +0000 2024,0,@kompascom Tanggung amat sih kenapa gak pake hak angket DPR RI biar kebongkar kecurangan PEMILU.,1786151843535675517,,kompascom,in,,0,0,0,https://twitter.com/Ex_TKI/status/1786151843535675517,1722605185107972096,Ex_TKI
1786015322098778132,Thu May 02 13:28:18 +0000 2024,44,@Heraloebss @DPR_RI @Kemendag dibawah Zulhas ini memang mencapai titik nadir terburuk. Yang ngangkat Zulhas yaitu pak @jokowi selayaknya malu. Memilih anak buah seperti ini. Dulu waktu memilih itu karena takut PAN atau gimana ? Masak punya hak prerogatif angkat menteri tapi kapabilitasnya gak,1786024919337418870,,Heraloebss,in,,0,5,3,https://twitter.com/TaryokoL/status/1786024919337418870,1604443360885805061,TaryokoL
1785967753117241660,Thu May 02 11:32:08 +0000 2024,87,@VIVAcoid Canggih emang ancaman pak lurah klo udah begini masih berani kah Nasdem mendorong fraksinya di DPR untuk mendorong Hak Angket? Mari kitq nonton aja kelanjutannya seperti apa,1785995688062656975,,VIVAcoid,in,"Bogor, Jawa Barat",0,8,2,https://twitter.com/carlitovito180/status/1785995688062656975,1637692626215501824,carlitovito180
1785958010646642697,Thu May 02 09:02:25 +0000 2024,10,Merah dimenangkan di perolehan suara legislatif supaya tidak berontak ketika 02 dimenangkan diekselutif/presiden. Buktinya merah gak peduli hak angket. Buat apa menang di MK toh sudah menang di DPR? Dugaanku begitu. Menduga-duga #2024REVOLUSIRakyat #2024REVOLUSIRakyat https://t.co/4Dnev7GEMz,1785958010646642697,https://pbs.twimg.com/ext_tw_video_thumb/1785957987271806976/pu/img/tF71A-uUKQDyj81E.jpg,,in,,0,1,7,https://twitter.com/dancersejati07/status/1785958010646642697,1605747132014637061,dancersejati07
1785571634176548921,Thu May 02 08:12:50 +0000 2024,0,@Deslini2 Harapan tinggal pengadilan rakyat lembaga DPR dan MPR anggotanya pada tersandung kasus hukum........... Pilihannya dipenjara atau hak angket,1785945532063764784,,Deslini2,in,,0,0,0,https://twitter.com/patriotiku/status/1785945532063764784,749123511352848390,patriotiku
1785904082143855099,Thu May 02 07:05:43 +0000 2024,1,@Bisniscom Ngimpiiii..! Kenapa @PDI_Perjuangan tidak menjalankan fungsi hak angket di @DPR_RI aja..???!,1785928638560628930,,Bisniscom,in,"Jakarta Utara, DKI Jakarta",0,0,0,https://twitter.com/RaharjoKoerdis1/status/1785928638560628930,1356909344831332353,RaharjoKoerdis1
1785693964479459387,Thu May 02 06:15:21 +0000 2024,0,@H4T14K4LN4L42 @jokowi @prabowo Jangan cape cape Bang semua institusi negara sudah tunduk dari mulai MK kejaksaan polri Inteljen DPR MPR militer semua dibelakang beliau semua demo protes dan unjuk rasa tidak akan berhasil satu satunya yang bisa digunakan paling bisa dengan hak angket,1785915963306893519,,H4T14K4LN4L42,in,,0,0,0,https://twitter.com/SatyaPutra53806/status/1785915963306893519,1718636607216185344,SatyaPutra53806
1785906076254367851,Thu May 02 06:06:41 +0000 2024,1,@Mdy_Asmara1701 Gimana cara hak angket jalan sih? DPR pada nggak peka dengan kondisi keadilan pemilu. Apa pada cari cara aman ya?,1785913782335864847,,Mdy_Asmara1701,in,"Kota Magelang, Jawa Tengah",0,0,0,https://twitter.com/Slilit_kyai/status/1785913782335864847,1077701379806744576,Slilit_kyai
1785516763888968082,Thu May 02 01:06:54 +0000 2024,4,@Mdy_Asmara1701 Upaya unjuk kekuatan presiden lagi dg gunakan KPK geledah ruangan Setjen DPR terkait renovasi rumah dinas anggota.semua dimaknai itu sbg WARNING dr Penguasa pd anggota DPR dg ungkap urusan yg cemen2 aja penguasa mau lihat apa semua anggota dewan msh berani gulirkan Hak Angket.,1785838342330073505,,Mdy_Asmara1701,in,"Bogor, Jawa Barat",0,0,0,https://twitter.com/carlitovito180/status/1785838342330073505,1637692626215501824,carlitovito180
1785536456498532414,Wed May 01 22:07:18 +0000 2024,5,@AdhiZulkarnaen Merah dimenangkan di perolehan suara legislatif supaya tidak berontak ketika 02 dimenangkan diekselutif/presiden. Buktinya merah gak peduli hak angket. Buat apa menang di MK toh sudah menang di DPR? Dugaanku begitu. #GerakanAntiJokowi #GerakanAntiJokowi https://t.co/jwJNExOOEa,1785793145239937206,https://pbs.twimg.com/ext_tw_video_thumb/1785793131822436352/pu/img/my9x1lrhWcJTu1ls.jpg,AdhiZulkarnaen,in,,1,1,3,https://twitter.com/J4j4h4nAs3ng2/status/1785793145239937206,1647464086878433281,J4j4h4nAs3ng2
1785662965041291298,Wed May 01 13:51:47 +0000 2024,1,@toe_giman @officialMKRI Semua sdh dom kendali &amp; skenario rezim monyet !!! Dari jauh2 hari rezim monyet sudah bilang : KALAU ADA SALAH CURANG MELANGGAR DST... BAWA KE BAWASLU ATAU MK ? DPR sdh mayotitas terkendali juga shgg tak ada celah Hak Angket ! Dgn begitu yakin percaya diri &amp; menantang !,1785668443351691389,,toe_giman,in,,0,0,1,https://twitter.com/AlismarAlismar1/status/1785668443351691389,1607355001026011136,AlismarAlismar1
1785648374349287622,Wed May 01 12:32:02 +0000 2024,0,Hak angket disuarakan oleh rakyat dr berbagai kalangan tp DPR seribu bahasa. DPR bukan lagi wakil rakyat tetapi tukang stempel presiden. DPR hanya mendengarkan suara oligarki. DPR sibuk korupsi sehingga tersandera kasus sana sini. Ujung2nya tidak bernyali #GerakanAntiJokowi https://t.co/wqaXLNgxe4,1785648374349287622,https://pbs.twimg.com/ext_tw_video_thumb/1785648283077259266/pu/img/66iG0YfHhaiDhHt7.jpg,,in,,0,0,0,https://twitter.com/dancersejati07/status/1785648374349287622,1605747132014637061,dancersejati07
1785516763888968082,Wed May 01 08:41:05 +0000 2024,2,@Mdy_Asmara1701 apa hubungannya dengan hak angket yg diminta rakyat yaaa kpk seolah berkata wahai penghuni gedung dpr berani lu nyatakan hak angket jalan terima akibatnya..........,1785590252402561278,,Mdy_Asmara1701,in,,0,0,0,https://twitter.com/patriotiku/status/1785590252402561278,749123511352848390,patriotiku
1785536456498532414,Wed May 01 05:07:19 +0000 2024,300,Hak angket disuarakan oleh rakyat dari berbagai kalangan tapi DPR diam seribu bahasa. DPR bukan lagi wakil rakyat tetapi tukang stempel presiden. DPR hanya mendengarkan suara oligarki. DPR sibuk korupsi sehingga tersandera kasus sana sini #GerakanAntiJokowi #GerakanAntiJokowi https://t.co/Fk2rfQ4er7,1785536456498532414,https://pbs.twimg.com/ext_tw_video_thumb/1785536404900196352/pu/img/-MNKz22Ou0VBitXt.jpg,,in,,8,25,167,https://twitter.com/J4j4h4nAs3ng2/status/1785536456498532414,1647464086878433281,J4j4h4nAs3ng2
1785530119202996576,Wed May 01 04:42:08 +0000 2024,1,Pengadilan rakyat. Di DPR DG HAK ANGKET,1785530119202996576,,,in,,0,1,1,https://twitter.com/akhmadsoderi2/status/1785530119202996576,1488734509403361283,akhmadsoderi2
1785521945544692050,Wed May 01 04:34:28 +0000 2024,0,@JazuliJuwaini HAHAHA JANGAN MELAMBUNG JAUH BOSS @DPR_RI LOKAL DULU AJA HAK ANGKET AMANAT KONSTITUSI BUKAN? LO PADA MENDEM,1785528190959784327,,JazuliJuwaini,in,,0,0,0,https://twitter.com/Soemir28/status/1785528190959784327,2323042771,Soemir28
1785323862516965841,Wed May 01 00:57:56 +0000 2024,0,@P1cnaOx02 @DPR_RI Gerak cepat ...darì pada keduluan hak angket .....,1785473695143858485,,P1cknav3,in,,0,0,0,https://twitter.com/FeriantoT/status/1785473695143858485,1515169489846906883,FeriantoT
1785291933457543276,Tue Apr 30 12:55:40 +0000 2024,4,Tentang hak angket. Ada 575 kursi di DPR dari sembilan parpol. Total dari fraksi yang mendukung wacana hak angket saat ini mencapai 314. Rinciannya 128 kursi milik PDIP 59 kursi Fraksi NasDem 58 kursi PKB 50 kursi milik PKS dan 19 kursi PPP. Kelima nya msh solid. https://t.co/vUumgPjaL0,1785291933457543276,https://pbs.twimg.com/ext_tw_video_thumb/1785291867535650816/pu/img/FD2_5aQ-gkgp-XTl.jpg,,in,Edge of Universe,0,0,1,https://twitter.com/delld34/status/1785291933457543276,1344237194383220736,delld34
1784954241083404679,Tue Apr 30 12:16:17 +0000 2024,0,@H4T14K4LN4L42 Klean itu jangan bodoh klo beneran PeDiP ajukan angket itu ada Puan kenapa diam saja sudah jadi ketua DPR lantang lahh bersuara. - susah mau hak angket karena semua isinya pencuri semua sudah saling pegang kartu satu sama lain jadi zonk..... Hasilnya.,1785282023114133666,,H4T14K4LN4L42,in,,0,0,0,https://twitter.com/WargaSipilBaik/status/1785282023114133666,1464941164704894979,WargaSipilBaik
1784891505380929970,Tue Apr 30 09:16:53 +0000 2024,0,@SuramaduJingga @siregar_najeges @PdiperjuanganP Hak Angket itu hak politik semua anggota DPR ..tidak tabu kok mengusulkan hak angket...UUD 1945 juga mengaturnya...apanya yg salah? Hallo pernah sekolah pernah mengikuti pelajaran PPKN gak?,1785236874287788270,,SuramaduJingga,in,Malang,0,1,0,https://twitter.com/KangMas2012/status/1785236874287788270,710064727,KangMas2012
1784872216116465715,Tue Apr 30 09:01:40 +0000 2024,0,@Muhammad_Saewad Hanya berani di medsos hasto km kalau berani ajukan hak angket di DPR sy sebagai rakyat sdh bnyk melihat jokowi bnyk melakukan pelanggaran kamu biarkan terus,1785233042472313131,,Muhammad_Saewad,in,,0,0,0,https://twitter.com/RahmatRahm64513/status/1785233042472313131,1683453098591932416,RahmatRahm64513
1785125455613640750,Tue Apr 30 06:46:12 +0000 2024,0,@ArdieSuhardi321 PDIP yg suara di DPR RI paling banyak saja diam..percuma rakyat ngotot hak angket hak angket,1785198951874142481,,ArdieSuhardi321,in,,0,0,0,https://twitter.com/TotoForsa/status/1785198951874142481,1577662357932687361,TotoForsa
1784242923363794954,Tue Apr 30 01:10:53 +0000 2024,0,@H4T14K4LN4L42 @DPR_RI @NasDem Jangan halu kamu ha ha ha rakyat mana yg ingin hak angket ? Rakyat 58% 96 juta - nggak bego nggak bisa ditipu-tipu dg bujuk rayu utk dukung yg nggak jelas @Kenikir27 @abu_waras @pdip,1785114567317827859,,H4T14K4LN4L42,in,,0,0,0,https://twitter.com/Martogog23/status/1785114567317827859,1617478556086599685,Martogog23
1784821509112136035,Tue Apr 30 00:30:27 +0000 2024,0,@InonkIskandar88 @DedynurPalakka Kl ijazah ga jelas MINTA Dpr buru2x adakan hak angket. Kl bnr ijazahnya palsu pasti bs di impeach. Krn pidana drpd mau angket bansos dan kecurangan TSM yg sdh teruji tdk terbukti. Pembuktian ijazah jauh lbh mudah.,1785104392464871444,,InonkIskandar88,in,,0,1,0,https://twitter.com/DeaBkn34532/status/1785104392464871444,1664602342904451073,DeaBkn34532
1784779786575081700,Mon Apr 29 20:49:35 +0000 2024,0,@ARSIPAJA Bukannya ini bisa landasan yg kuat buat @PDI_Perjuangan ajukan hak angket di DPR RI? Karena ini kan bisa jadi novum sebelumnya blm pernah ada pernyataan seperti ini dari capres terpilih.,1785048808721920212,,ARSIPAJA,in,"Nangro Aceh Darussalam, Indone",0,0,0,https://twitter.com/masawep08/status/1785048808721920212,2151205796,masawep08
1784981879353155775,Mon Apr 29 16:23:38 +0000 2024,0,Bisa gak mengajukan keberatan ke MK atau mengajukan hak angket ke DPR. ,1784981879353155775,,,in,DI BUMI ALLAH,0,0,0,https://twitter.com/ARisnawan82/status/1784981879353155775,3719816714,ARisnawan82
1784856722416542125,Mon Apr 29 10:20:32 +0000 2024,0,@aepsuprianata72 @Boediantar4 Pada ahirnya kita orang pulak ketiban pulung bayarin hutang kecina klw masalah dpr mah itu sdh biasa mau hak angket saja pd mingkem https://t.co/Em55fayCWp,1784890504196329595,https://pbs.twimg.com/media/GMU0dBRXYAAmLws.jpg,aepsuprianata72,in,,0,0,0,https://twitter.com/DadangSuhe99641/status/1784890504196329595,1706902096841506816,DadangSuhe99641
1784872216116465715,Mon Apr 29 09:46:42 +0000 2024,1,@Muhammad_Saewad Drakor ustad...plying victim ....ngapus dosa doang....ane mah kaga percaya ...kl memang bener tersakiti ..harusnya mereka inisiasi hak angket di DPR....,1784881987972698114,,Muhammad_Saewad,in,,0,0,1,https://twitter.com/Bang_Doel_25827/status/1784881987972698114,1528692696,Bang_Doel_25827
1784864739266326836,Mon Apr 29 08:38:09 +0000 2024,3,Ketua Komisi I DPR RI yang juga politisi Partai Golkar Meutya Hafid angkat bicara terkait heboh munculnya larangan nobar Piala Asia U-23. Menurut Meutya hak siar dan hak nonton bareng adalah berbeda. Ngadi-ngadi. Hak siar ya hak siar nobar ya nobar tidak ada kewajiban https://t.co/I8mZQ1mQ8C,1784864739266326836,https://pbs.twimg.com/media/GMUdA9WXoAAB4RJ.jpg,,in,DKI Jakarta,0,0,0,https://twitter.com/kabargolkarnews/status/1784864739266326836,1243399928111452161,kabargolkarnews
1784860169685672340,Mon Apr 29 08:20:00 +0000 2024,3,Ketua Komisi I DPR RI yang juga politisi Golkar Meutya Hafid angkat bicara soal heboh munculnya larangan nobar Piala Asia U-23. Menurutnya hak siar dan hak nonton bareng adalah berbeda. https://t.co/6iLD4rEsWB,1784860169685672340,,,in,,0,3,0,https://twitter.com/detikcom/status/1784860169685672340,69183155,detikcom
1784813525724172754,Mon Apr 29 07:50:33 +0000 2024,0,@msaid_didu @PDI_Perjuangan Mknya dr awal sy gak percaya mrk jd oposisi sama jkw Mrk buat skenario kemungkinan2 krn lawannya trllu berat yaitu cuma pak anis doank tp mrk mrs sgt berat melawan nya mknya smua kemungkinan mrk rencanakan Msuk akal jk hingga skrg hak angket jg gak ada yg berani usulkan ke dpr,1784852757511655517,,msaid_didu,in,,0,0,0,https://twitter.com/LubisSyahfin/status/1784852757511655517,1488118069083840513,LubisSyahfin
1784794744167780627,Mon Apr 29 04:00:01 +0000 2024,13,Hak angket kecurangan pemilu di DPR dipastikan gagal total setelah putusan Mahkamah Konstitusi. Tinggal PKS yang konsisten. #MajalahTempo https://t.co/d98vWP1GdS,1784794744167780627,,,in,,0,2,5,https://twitter.com/temponewsroom/status/1784794744167780627,88352716,temponewsroom
1784783853649080682,Mon Apr 29 03:45:56 +0000 2024,0,Allah mnyukai pnegakan kbenaran&amp; keadilan walaupun kpd musuh skalipun. Karena itu kputusan MK tgl 22 april ybl dianggap publik mbela paslon 02 maka dperlukan hak angket DPR utk mengusut kecurangan pemilu walaupun tdk mpengaruhi kputusan MK. Ini hak publik diberi keadilan.,1784791198735143237,,Nazwar30452713,in,,0,1,0,https://twitter.com/Nazwar30452713/status/1784791198735143237,1297659867117674496,Nazwar30452713
1784722020850446570,Mon Apr 29 03:32:36 +0000 2024,0,@wa_one1 @gilang_ahm31272 @DPR_RI @Kemendag @pusdiklat15 @kemenkeu emang bisa mecat ?hak angket saja batal ,1784787846412521624,,wa_one1,in,"Jembrana Bali, Indonesia",0,0,0,https://twitter.com/yudhiastra/status/1784787846412521624,62771110,yudhiastra
1784772320550395928,Mon Apr 29 02:30:55 +0000 2024,1,Wacana hak angket DPR RI untuk menyelidiki dugaan kecurangan Pemilu 2024 kian sulit diwujudkan https://t.co/c2xvNS4lvO,1784772320550395928,https://pbs.twimg.com/media/GMTIjPvakAE65ij.jpg,,in,Jawa Tengah,0,0,0,https://twitter.com/kellytiemikino/status/1784772320550395928,2428119228,kellytiemikino
1784770827847946586,Mon Apr 29 02:24:59 +0000 2024,0,HAK ANGKET DPR RI UNTUK MENGUNGKAP DUGAAN KECURANGAN PEMILU 2024 TAK RELEVAN LAGI. https://t.co/BUplgfOFFs,1784770827847946586,https://pbs.twimg.com/media/GMTHYIRa0AAVXwK.jpg,,in,"Banjarnegara, Indonesia",0,1,0,https://twitter.com/Ranger_pink21/status/1784770827847946586,1570496945352806407,Ranger_pink21
1784491020920455412,Sun Apr 28 07:53:08 +0000 2024,0,Wacana hak angket DPR RI untuk menyelidiki dugaan kecurangan Pemilu 2024 kian sulit diwujudkan #Pemilu2024 #PemiluDamai2024 #PemiluDamaiNegeriMaju #Pemilu2024BebasHoaks #Pemilu2024MenujuIndonesiaMaju https://t.co/YNgdWv5lcp,1784491020920455412,https://pbs.twimg.com/media/GMPJIDUWsAAtqon.jpg,,in,"Tangerang, Banten",0,0,0,https://twitter.com/makmur_o/status/1784491020920455412,1568094349799604224,makmur_o
1784488381323636854,Sun Apr 28 07:42:41 +0000 2024,0,Hak angket DPR sudah tak relevan lagi #PemiluDamai2024 MNC Group Jogja #TimnasDay Uzbek Jerome Bea Cukai Towel CPNS https://t.co/7kMKqKk5DZ,1784488393457774653,https://pbs.twimg.com/media/GMPGtvVaUAAsJRy.jpg,DedroinT37173,in,,0,0,0,https://twitter.com/DedroinT37173/status/1784488393457774653,1709446133989392384,DedroinT37173
1784488381323636854,Sun Apr 28 07:42:38 +0000 2024,0,Wacana hak angket DPR untuk menyelidiki dugaan kecurangan pemilu kian sulit diwujudkan #PemiluDamai2024 MNC Group Jogja #TimnasDay Uzbek Jerome Bea Cukai Towel C https://t.co/RrlaQiJoDd,1784488381323636854,https://pbs.twimg.com/media/GMPGph7aIAAFD3u.jpg,,in,,0,1,0,https://twitter.com/DedroinT37173/status/1784488381323636854,1709446133989392384,DedroinT37173
1784477476284170285,Sun Apr 28 06:59:18 +0000 2024,0,Hak angket DPR RI untuk mengungkap dugaan kecurangan pemilu #Pemilu2024 #PemiluDamai2024 #PemiluDamaiNegeriMaju #Pemilu2024BebasHoaks #Pemilu2024MenujuIndonesiaMaju https://t.co/aNMaWsU5m0,1784477476284170285,https://pbs.twimg.com/media/GMO8zgWaEAEfbbP.jpg,,in,,0,0,0,https://twitter.com/taoAleah/status/1784477476284170285,2190310544,taoAleah
1784476608486879732,Sun Apr 28 06:55:52 +0000 2024,0,Penggunaan hak angket di DPR tidak diperlukan karena semua isu yang mau disampaikan terkait angket sudah dibahas oleh MK #Pemilu2024 #PemiluDamai2024 #PemiluDamaiNegeriMaju #Pemilu2024BebasHoaks #Pemilu2024MenujuIndonesiaMaju https://t.co/TrAVRuB57D,1784476608486879732,https://pbs.twimg.com/media/GMO8A94aAAE44Bj.jpg,,in,,0,0,0,https://twitter.com/taoAleah/status/1784476608486879732,2190310544,taoAleah
